,internal ID,Label,Summary,links,Start Date,End Date,color,tags,calid
193,7g7sbdubod512ag6ovie21hmb2_20250109T141500Z,BIOS11173 meet in DVT,,https://www.google.com/calendar/event?eid=N2c3c2JkdWJvZDUxMmFnNm92aWUyMWhtYjJfMjAyNTAxMDlUMTQxNTAwWiBrZGF2aXMxMEBuZC5lZHU,2025-01-09 09:15:00,2025-01-09 10:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
194,0rlddl8ojjqbvrje33pqrhlgdi,Spring All-College Meeting,,https://www.google.com/calendar/event?eid=MHJsZGRsOG9qanFidnJqZTMzcHFyaGxnZGkga2RhdmlzMTBAbmQuZWR1,2025-01-30 15:30:00,2025-01-30 17:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
195,2hs26h7p6pr3ov2ne92huunak0,GPAS Outreach Meeting,,https://www.google.com/calendar/event?eid=MmhzMjZoN3A2cHIzb3YybmU5Mmh1dW5hazBfMjAyNDA5MDZUMTUwMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-09-06 11:00:00,2024-09-06 12:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
196,2hs26h7p6pr3ov2ne92huunak0_20241004T150000Z,GPAS Outreach Meeting,,https://www.google.com/calendar/event?eid=MmhzMjZoN3A2cHIzb3YybmU5Mmh1dW5hazBfMjAyNDEwMDRUMTUwMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-04 11:00:00,2024-10-04 12:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
197,46t1jkc868bkecp0pq9f1jm0fv,"Faculty Preview of Spring 2025 Exhibition: “Clarissa Tossin: All That You Touch, You Change”","
Clarissa Tossin, <em>Corso del fiume delle Amazzoni fino a Marte</em> (detail), 2023, Archival ink on Amazon.com envelopes, 23.5 x 20.5 in / 60 x 52 cm. Courtesy of the artist and Galeria Luisa Strina, São Paulo. Photo: Brica Wilcox

Join Jared Katz, exhibition curator, for an overview of the Raclin Murphy Museum of Art's spring 2025 exhibition “<a href=""/explore/exhibitions/clarissa-tossin-all-that-you-touch-you-change/"">Clarissa Tossin: All That You Touch, You Change</a>”, and Bridget Hoyt, curator of education, academic programs, to learn about key programming opportunities connected to the exhibition. Brainstorm with us to come up with other ideas to more fully integrate the exhibition into your spring teaching and other academic work.
Although it’s not required, an <a href=""https://docs.google.com/forms/d/1iQ2xcmwLe_3uDaTGF13hi_oz-y7iPgm55iRD5Ob17bU/"">RSVP</a> will help us plan and keep you updated on the exhibition and related programming.",https://www.google.com/calendar/event?eid=NDZ0MWprYzg2OGJrZWNwMHBxOWYxam0wZnYga2RhdmlzMTBAbmQuZWR1,2024-10-02 14:25:00,2024-10-02 15:15:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
198,jt6a3ecssl6ls452ir50bamt62,EDGE meeting,"Lara Phillips is inviting you to a scheduled Zoom meeting.<br><br>Topic: EDGE Meeting<br>Time: Mar 26, 2024 02:00 PM Eastern Time (US and Canada)<br>        Every week on Tue, until May 7, 2024, 7 occurrence(s)<br>      <br><br>Please download and import the following iCalendar (.ics) files to your calendar system.<br>Weekly: <a href=""https://notredame.zoom.us/meeting/tJYqd-mgqDIiE9UJmtmz1WU5CjN5TWdQI3it/ics?icsToken=98tyKuCqqTsqEtKcuBCGRowQB4igc_zwplhHj_pothLxDjoCVTajFehsZ4ZIFOn5"">https://notredame.zoom.us/meeting/tJYqd-mgqDIiE9UJmtmz1WU5CjN5TWdQI3it/ics?icsToken=98tyKuCqqTsqEtKcuBCGRowQB4igc_zwplhHj_pothLxDjoCVTajFehsZ4ZIFOn5</a><br><br>Join Zoom Meeting<br><a href=""https://notredame.zoom.us/j/92700869891?pwd=OWtkdGt5d3NvelB3SUNZckkyZ1V4Zz09"">https://notredame.zoom.us/j/92700869891?pwd=OWtkdGt5d3NvelB3SUNZckkyZ1V4Zz09</a><br><br>Meeting ID: 927 0086 9891<br>Passcode: 655377",https://www.google.com/calendar/event?eid=anQ2YTNlY3NzbDZsczQ1MmlyNTBiYW10NjJfMjAyNDA4MjBUMTgwMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-08-20 14:00:00,2024-08-20 15:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
199,jt6a3ecssl6ls452ir50bamt62_R20240903T180000,EDGE meeting,"Lara Phillips is inviting you to a scheduled Zoom meeting.<br><br>Topic: EDGE Meeting<br>Time: Mar 26, 2024 02:00 PM Eastern Time (US and Canada)<br>        Every week on Tue, until May 7, 2024, 7 occurrence(s)<br>      <br><br>Please download and import the following iCalendar (.ics) files to your calendar system.<br>Weekly: <a href=""https://notredame.zoom.us/meeting/tJYqd-mgqDIiE9UJmtmz1WU5CjN5TWdQI3it/ics?icsToken=98tyKuCqqTsqEtKcuBCGRowQB4igc_zwplhHj_pothLxDjoCVTajFehsZ4ZIFOn5"">https://notredame.zoom.us/meeting/tJYqd-mgqDIiE9UJmtmz1WU5CjN5TWdQI3it/ics?icsToken=98tyKuCqqTsqEtKcuBCGRowQB4igc_zwplhHj_pothLxDjoCVTajFehsZ4ZIFOn5</a><br><br>Join Zoom Meeting<br><a href=""https://notredame.zoom.us/j/92700869891?pwd=OWtkdGt5d3NvelB3SUNZckkyZ1V4Zz09"">https://notredame.zoom.us/j/92700869891?pwd=OWtkdGt5d3NvelB3SUNZckkyZ1V4Zz09</a><br><br>Meeting ID: 927 0086 9891<br>Passcode: 655377",https://www.google.com/calendar/event?eid=anQ2YTNlY3NzbDZsczQ1MmlyNTBiYW10NjJfMjAyNDA5MDNUMTgwMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-09-03 14:00:00,2024-09-03 15:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
200,_6cs3gghp611jiba384oj0b9k7514aba18ko30ba66t1j0gpn8gs4ac1m6s,Mac’s Show,,https://www.google.com/calendar/event?eid=XzZjczNnZ2hwNjExamliYTM4NG9qMGI5azc1MTRhYmExOGtvMzBiYTY2dDFqMGdwbjhnczRhYzFtNnMga2RhdmlzMTBAbmQuZWR1,2024-10-03 18:00:00,2024-10-03 19:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
201,7qesh2b5e8f1f8kvg9f4udbetl,Wednesday Tea,,https://www.google.com/calendar/event?eid=N3Flc2gyYjVlOGYxZjhrdmc5ZjR1ZGJldGxfMjAyNDA4MjhUMTkwMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-08-28 15:00:00,2024-08-28 15:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
202,7qesh2b5e8f1f8kvg9f4udbetl_20241002T190000Z,Wednesday Tea,,https://www.google.com/calendar/event?eid=N3Flc2gyYjVlOGYxZjhrdmc5ZjR1ZGJldGxfMjAyNDEwMDJUMTkwMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-02 15:00:00,2024-10-02 15:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
203,7qesh2b5e8f1f8kvg9f4udbetl_20241009T190000Z,Wednesday Tea,,https://www.google.com/calendar/event?eid=N3Flc2gyYjVlOGYxZjhrdmc5ZjR1ZGJldGxfMjAyNDEwMDlUMTkwMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-09 15:00:00,2024-10-09 15:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
204,7qesh2b5e8f1f8kvg9f4udbetl_20241016T190000Z,Wednesday Tea,,https://www.google.com/calendar/event?eid=N3Flc2gyYjVlOGYxZjhrdmc5ZjR1ZGJldGxfMjAyNDEwMTZUMTkwMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-16 15:00:00,2024-10-16 15:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
205,7qesh2b5e8f1f8kvg9f4udbetl_20241023T190000Z,Wednesday Tea,,https://www.google.com/calendar/event?eid=N3Flc2gyYjVlOGYxZjhrdmc5ZjR1ZGJldGxfMjAyNDEwMjNUMTkwMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-23 15:00:00,2024-10-23 15:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
206,7qesh2b5e8f1f8kvg9f4udbetl_20241030T190000Z,Wednesday Tea,,https://www.google.com/calendar/event?eid=N3Flc2gyYjVlOGYxZjhrdmc5ZjR1ZGJldGxfMjAyNDEwMzBUMTkwMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-30 15:00:00,2024-10-30 15:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
207,7qesh2b5e8f1f8kvg9f4udbetl_20241120T200000Z,Wednesday Tea,,https://www.google.com/calendar/event?eid=N3Flc2gyYjVlOGYxZjhrdmc5ZjR1ZGJldGxfMjAyNDExMjBUMjAwMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-20 15:00:00,2024-11-20 15:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
208,7qesh2b5e8f1f8kvg9f4udbetl_20241127T200000Z,Wednesday Tea,,https://www.google.com/calendar/event?eid=N3Flc2gyYjVlOGYxZjhrdmc5ZjR1ZGJldGxfMjAyNDExMjdUMjAwMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-27 15:00:00,2024-11-27 15:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
209,7qesh2b5e8f1f8kvg9f4udbetl_R20240918T190000,Wednesday Tea,,https://www.google.com/calendar/event?eid=N3Flc2gyYjVlOGYxZjhrdmc5ZjR1ZGJldGxfMjAyNDA5MThUMTkwMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-09-18 15:00:00,2024-09-18 15:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
210,482mkb2gbps7g738djbjvqr9om_20241004T163000Z,Faculty Meeting,"Morten Eskildsen is inviting you to a scheduled Zoom meeting.<br><br>Topic: 10/4 Meeting<br>Time: Oct 4, 2024 12:30 PM Eastern Time (US and Canada)<br><br>Join Zoom Meeting<br><a href=""https://notredame.zoom.us/j/99318282617?pwd=L96i47VXbMuC8cUiDT1Z6w8pp7KziR.1"">https://notredame.zoom.us/j/99318282617?pwd=L96i47VXbMuC8cUiDT1Z6w8pp7KziR.1</a><br><br>Meeting ID: 993 1828 2617<br>Passcode: 529196<br><br>---<br><br>One tap mobile<br>+13052241968,,99318282617#,,,,*529196# US<br>+13092053325,,99318282617#,,,,*529196# US<br><br>---<br><br>Dial by your location<br>• +1 305 224 1968 US<br>• +1 309 205 3325 US<br>• +1 312 626 6799 US (Chicago)<br>• +1 646 558 8656 US (New York)<br>• +1 646 931 3860 US<br>• +1 301 715 8592 US (Washington DC)<br>• +1 669 444 9171 US<br>• +1 669 900 6833 US (San Jose)<br>• +1 689 278 1000 US<br>• +1 719 359 4580 US<br>• +1 253 205 0468 US<br>• +1 253 215 8782 US (Tacoma)<br>• +1 346 248 7799 US (Houston)<br>• +1 360 209 5623 US<br>• +1 386 347 5053 US<br>• +1 507 473 4847 US<br>• +1 564 217 2000 US<br><br>Meeting ID: 993 1828 2617<br>Passcode: 529196<br><br>Find your local number: <a href=""https://notredame.zoom.us/u/achyEkKj9D"">https://notredame.zoom.us/u/achyEkKj9D</a><br><br>---<br><br>Join by SIP<br>• 99318282617@zoomcrc.com<br><br>---<br><br>Join by H.323<br>• 162.255.37.11 (US West)<br>• 162.255.36.11 (US East)<br>• 115.114.131.7 (India Mumbai)<br>• 115.114.115.7 (India Hyderabad)<br>• 213.19.144.110 (Amsterdam Netherlands)<br>• 213.244.140.110 (Germany)<br>• 103.122.166.55 (Australia Sydney)<br>• 103.122.167.55 (Australia Melbourne)<br>• 64.211.144.160 (Brazil)<br>• 159.124.168.213 (Canada Toronto)<br>• 65.39.152.160 (Canada Vancouver)<br>• 207.226.132.110 (Japan Tokyo)<br>• 149.137.24.110 (Japan Osaka)<br><br>Meeting ID: 993 1828 2617<br>Passcode: 529196",https://www.google.com/calendar/event?eid=NDgybWtiMmdicHM3ZzczOGRqYmp2cXI5b21fMjAyNDEwMDRUMTYzMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-04 12:30:00,2024-10-04 14:00:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
211,238vpds1a59lkopp5fpo0g4fu3,Astrophysics Seminar (83200) 127 NSH,,https://www.google.com/calendar/event?eid=MjM4dnBkczFhNTlsa29wcDVmcG8wZzRmdTNfMjAyNDA4MjdUMTYzMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-08-27 12:30:00,2024-08-27 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
212,238vpds1a59lkopp5fpo0g4fu3_20241022T163000Z,Astrophysics Seminar (83200) 127 NSH,,https://www.google.com/calendar/event?eid=MjM4dnBkczFhNTlsa29wcDVmcG8wZzRmdTNfMjAyNDEwMjJUMTYzMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-22 12:30:00,2024-10-22 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
213,238vpds1a59lkopp5fpo0g4fu3_20241029T163000Z,Astrophysics Seminar (83200) 127 NSH,,https://www.google.com/calendar/event?eid=MjM4dnBkczFhNTlsa29wcDVmcG8wZzRmdTNfMjAyNDEwMjlUMTYzMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-29 12:30:00,2024-10-29 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
214,238vpds1a59lkopp5fpo0g4fu3_20241105T173000Z,Astrophysics Seminar (83200) 127 NSH,,https://www.google.com/calendar/event?eid=MjM4dnBkczFhNTlsa29wcDVmcG8wZzRmdTNfMjAyNDExMDVUMTczMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-05 12:30:00,2024-11-05 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
215,238vpds1a59lkopp5fpo0g4fu3_20241119T173000Z,Astrophysics Seminar (83200) 127 NSH,,https://www.google.com/calendar/event?eid=MjM4dnBkczFhNTlsa29wcDVmcG8wZzRmdTNfMjAyNDExMTlUMTczMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-19 12:30:00,2024-11-19 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
216,238vpds1a59lkopp5fpo0g4fu3_R20240924T163000,Astrophysics Seminar (83200) 127 NSH,,https://www.google.com/calendar/event?eid=MjM4dnBkczFhNTlsa29wcDVmcG8wZzRmdTNfMjAyNDA5MjRUMTYzMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-09-24 12:30:00,2024-09-24 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
217,209b2e9ohpjdqp5f2t1kao8b20_20241010T163000Z,Astro Journal Club,"Sign up to present here:<br><a href=""https://docs.google.com/document/d/1wgdWRBAGteJ_MqKkmupPpmf_5n1B0Ck5d9xGeAAT2Yw/edit?usp=sharing"">Fall 2024 astro journal club schedule</a><br><br>To join on zoom:<br><a href=""https://notredame.zoom.us/j/95758624668?pwd=BtmYWu5pOSrkzatabLZ0Ttykzfn6Bj.1"" target=""_blank""><u>https://notredame.zoom.us/j/95758624668?pwd=BtmYWu5pOSrkzatabLZ0Ttykzfn6Bj.1</u></a><br><br>Meeting ID: 957 5862 4668<br>Passcode: NDastro",https://www.google.com/calendar/event?eid=MjA5YjJlOW9ocGpkcXA1ZjJ0MWthbzhiMjBfMjAyNDEwMTBUMTYzMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-10 12:30:00,2024-10-10 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
218,209b2e9ohpjdqp5f2t1kao8b20_20241121T173000Z,Astro Journal Club,"Sign up to present here:<br><a href=""https://docs.google.com/document/d/1wgdWRBAGteJ_MqKkmupPpmf_5n1B0Ck5d9xGeAAT2Yw/edit?usp=sharing"">Fall 2024 astro journal club schedule</a><br><br>To join on zoom:<br><a href=""https://notredame.zoom.us/j/95758624668?pwd=BtmYWu5pOSrkzatabLZ0Ttykzfn6Bj.1"" target=""_blank""><u>https://notredame.zoom.us/j/95758624668?pwd=BtmYWu5pOSrkzatabLZ0Ttykzfn6Bj.1</u></a><br><br>Meeting ID: 957 5862 4668<br>Passcode: NDastro",https://www.google.com/calendar/event?eid=MjA5YjJlOW9ocGpkcXA1ZjJ0MWthbzhiMjBfMjAyNDExMjFUMTczMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-21 12:30:00,2024-11-21 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
219,209b2e9ohpjdqp5f2t1kao8b20_20241128T173000Z,Astro Journal Club,"Sign up to present here:<br><a href=""https://docs.google.com/document/d/1wgdWRBAGteJ_MqKkmupPpmf_5n1B0Ck5d9xGeAAT2Yw/edit?usp=sharing"">Fall 2024 astro journal club schedule</a><br><br>To join on zoom:<br><a href=""https://notredame.zoom.us/j/95758624668?pwd=BtmYWu5pOSrkzatabLZ0Ttykzfn6Bj.1"" target=""_blank""><u>https://notredame.zoom.us/j/95758624668?pwd=BtmYWu5pOSrkzatabLZ0Ttykzfn6Bj.1</u></a><br><br>Meeting ID: 957 5862 4668<br>Passcode: NDastro",https://www.google.com/calendar/event?eid=MjA5YjJlOW9ocGpkcXA1ZjJ0MWthbzhiMjBfMjAyNDExMjhUMTczMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-28 12:30:00,2024-11-28 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
220,209b2e9ohpjdqp5f2t1kao8b20_20241212T173000Z,Astro Journal Club,"Sign up to present here:<br><a href=""https://docs.google.com/document/d/1wgdWRBAGteJ_MqKkmupPpmf_5n1B0Ck5d9xGeAAT2Yw/edit?usp=sharing"">Fall 2024 astro journal club schedule</a><br><br>To join on zoom:<br><a href=""https://notredame.zoom.us/j/95758624668?pwd=BtmYWu5pOSrkzatabLZ0Ttykzfn6Bj.1"" target=""_blank""><u>https://notredame.zoom.us/j/95758624668?pwd=BtmYWu5pOSrkzatabLZ0Ttykzfn6Bj.1</u></a><br><br>Meeting ID: 957 5862 4668<br>Passcode: NDastro",https://www.google.com/calendar/event?eid=MjA5YjJlOW9ocGpkcXA1ZjJ0MWthbzhiMjBfMjAyNDEyMTJUMTczMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-12-12 12:30:00,2024-12-12 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
221,209b2e9ohpjdqp5f2t1kao8b20_20241219T173000Z,Astro Journal Club,"Sign up to present here:<br><a href=""https://docs.google.com/document/d/1wgdWRBAGteJ_MqKkmupPpmf_5n1B0Ck5d9xGeAAT2Yw/edit?usp=sharing"">Fall 2024 astro journal club schedule</a><br><br>To join on zoom:<br><a href=""https://notredame.zoom.us/j/95758624668?pwd=BtmYWu5pOSrkzatabLZ0Ttykzfn6Bj.1"" target=""_blank""><u>https://notredame.zoom.us/j/95758624668?pwd=BtmYWu5pOSrkzatabLZ0Ttykzfn6Bj.1</u></a><br><br>Meeting ID: 957 5862 4668<br>Passcode: NDastro",https://www.google.com/calendar/event?eid=MjA5YjJlOW9ocGpkcXA1ZjJ0MWthbzhiMjBfMjAyNDEyMTlUMTczMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-12-19 12:30:00,2024-12-19 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
222,209b2e9ohpjdqp5f2t1kao8b20_R20240919T163000,Astro Journal Club,"Sign up to present here:<br><a href=""https://docs.google.com/document/d/1wgdWRBAGteJ_MqKkmupPpmf_5n1B0Ck5d9xGeAAT2Yw/edit?usp=sharing"">Fall 2024 astro journal club schedule</a><br><br>To join on zoom:<br><a href=""https://notredame.zoom.us/j/95758624668?pwd=BtmYWu5pOSrkzatabLZ0Ttykzfn6Bj.1"" target=""_blank""><u>https://notredame.zoom.us/j/95758624668?pwd=BtmYWu5pOSrkzatabLZ0Ttykzfn6Bj.1</u></a><br><br>Meeting ID: 957 5862 4668<br>Passcode: NDastro",https://www.google.com/calendar/event?eid=MjA5YjJlOW9ocGpkcXA1ZjJ0MWthbzhiMjBfMjAyNDA5MTlUMTYzMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-09-19 12:30:00,2024-09-19 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
223,238vpds1a59lkopp5fpo0g4fu3_20241001T163000Z,Astrophysics Seminar (83200) 127 NSH,,https://www.google.com/calendar/event?eid=MjM4dnBkczFhNTlsa29wcDVmcG8wZzRmdTNfMjAyNDEwMDFUMTYzMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-01 12:30:00,2024-10-01 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
224,01kulsf8vk5ulppmqrpthm67q0,Physics Colloquium (73000) 127 NSH,Laszlo Forro is the Instructor,https://www.google.com/calendar/event?eid=MDFrdWxzZjh2azV1bHBwbXFycHRobTY3cTBfMjAyNDA4MjhUMTYzMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-08-28 12:30:00,2024-08-28 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
225,01kulsf8vk5ulppmqrpthm67q0_20241002T163000Z,Physics Colloquium (73000) 127 NSH,"Laszlo Forro is the Instructor<br>Javier Rufino has volunteered as TA<br><br>Zoom:<br><a href=""https://notredame.zoom.us/s/98197290381"" target=""_blank"">https://notredame.zoom.us/s/<u></u>98197290381</a><br><br><table><tbody><tr><td>Meeting ID:</td><td>981 9729 0381</td></tr><tr><td>Passcode:</td><td>197453</td></tr><tr><td>SIP:</td><td><a href=""mailto:98197290381@zoomcrc.com"" target=""_blank"">98197290381@zoomcrc.com</a></td></tr><tr><td>Passcode:</td><td>197453</td></tr></tbody></table>",https://www.google.com/calendar/event?eid=MDFrdWxzZjh2azV1bHBwbXFycHRobTY3cTBfMjAyNDEwMDJUMTYzMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-02 12:30:00,2024-10-02 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
226,01kulsf8vk5ulppmqrpthm67q0_20241023T163000Z,Physics Colloquium (73000) 127 NSH,"Laszlo Forro is the Instructor<br>Javier Rufino has volunteered as TA<br><br>Zoom:<br><a href=""https://notredame.zoom.us/s/98197290381"" target=""_blank"">https://notredame.zoom.us/s/<u></u>98197290381</a><br><br><table><tbody><tr><td>Meeting ID:</td><td>981 9729 0381</td></tr><tr><td>Passcode:</td><td>197453</td></tr><tr><td>SIP:</td><td><a href=""mailto:98197290381@zoomcrc.com"" target=""_blank"">98197290381@zoomcrc.com</a></td></tr><tr><td>Passcode:</td><td>197453</td></tr></tbody></table>",https://www.google.com/calendar/event?eid=MDFrdWxzZjh2azV1bHBwbXFycHRobTY3cTBfMjAyNDEwMjNUMTYzMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-23 12:30:00,2024-10-23 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
227,01kulsf8vk5ulppmqrpthm67q0_20241030T163000Z,Physics Colloquium (73000) 127 NSH,"Laszlo Forro is the Instructor<br>Javier Rufino has volunteered as TA<br><br>Zoom:<br><a href=""https://notredame.zoom.us/s/98197290381"" target=""_blank"">https://notredame.zoom.us/s/<u></u>98197290381</a><br><br><table><tbody><tr><td>Meeting ID:</td><td>981 9729 0381</td></tr><tr><td>Passcode:</td><td>197453</td></tr><tr><td>SIP:</td><td><a href=""mailto:98197290381@zoomcrc.com"" target=""_blank"">98197290381@zoomcrc.com</a></td></tr><tr><td>Passcode:</td><td>197453</td></tr></tbody></table>",https://www.google.com/calendar/event?eid=MDFrdWxzZjh2azV1bHBwbXFycHRobTY3cTBfMjAyNDEwMzBUMTYzMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-10-30 12:30:00,2024-10-30 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
228,01kulsf8vk5ulppmqrpthm67q0_20241120T173000Z,Physics Colloquium (73000) 127 NSH,"Laszlo Forro is the Instructor<br>Javier Rufino has volunteered as TA<br><br>Zoom:<br><a href=""https://notredame.zoom.us/s/98197290381"" target=""_blank"">https://notredame.zoom.us/s/<u></u>98197290381</a><br><br><table><tbody><tr><td>Meeting ID:</td><td>981 9729 0381</td></tr><tr><td>Passcode:</td><td>197453</td></tr><tr><td>SIP:</td><td><a href=""mailto:98197290381@zoomcrc.com"" target=""_blank"">98197290381@zoomcrc.com</a></td></tr><tr><td>Passcode:</td><td>197453</td></tr></tbody></table>",https://www.google.com/calendar/event?eid=MDFrdWxzZjh2azV1bHBwbXFycHRobTY3cTBfMjAyNDExMjBUMTczMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-20 12:30:00,2024-11-20 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
229,01kulsf8vk5ulppmqrpthm67q0_20241127T173000Z,Physics Colloquium (73000) 127 NSH,"Laszlo Forro is the Instructor<br>Javier Rufino has volunteered as TA<br><br>Zoom:<br><a href=""https://notredame.zoom.us/s/98197290381"" target=""_blank"">https://notredame.zoom.us/s/<u></u>98197290381</a><br><br><table><tbody><tr><td>Meeting ID:</td><td>981 9729 0381</td></tr><tr><td>Passcode:</td><td>197453</td></tr><tr><td>SIP:</td><td><a href=""mailto:98197290381@zoomcrc.com"" target=""_blank"">98197290381@zoomcrc.com</a></td></tr><tr><td>Passcode:</td><td>197453</td></tr></tbody></table>",https://www.google.com/calendar/event?eid=MDFrdWxzZjh2azV1bHBwbXFycHRobTY3cTBfMjAyNDExMjdUMTczMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-11-27 12:30:00,2024-11-27 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
230,01kulsf8vk5ulppmqrpthm67q0_R20240925T163000,Physics Colloquium (73000) 127 NSH,"Laszlo Forro is the Instructor<br>Javier Rufino has volunteered as TA<br><br>Zoom:<br><a href=""https://notredame.zoom.us/s/98197290381"" target=""_blank"">https://notredame.zoom.us/s/<u></u>98197290381</a><br><br><table><tbody><tr><td>Meeting ID:</td><td>981 9729 0381</td></tr><tr><td>Passcode:</td><td>197453</td></tr><tr><td>SIP:</td><td><a href=""mailto:98197290381@zoomcrc.com"" target=""_blank"">98197290381@zoomcrc.com</a></td></tr><tr><td>Passcode:</td><td>197453</td></tr></tbody></table>",https://www.google.com/calendar/event?eid=MDFrdWxzZjh2azV1bHBwbXFycHRobTY3cTBfMjAyNDA5MjVUMTYzMDAwWiBrZGF2aXMxMEBuZC5lZHU,2024-09-25 12:30:00,2024-09-25 13:30:00,#ffad46,kdavis10@nd.edu,kdavis10@nd.edu
